"BRCD","BRANCH","CIRCLE","NETWORK","MOD NO","MODULE","REG NO","BGL","BGLDESC","REF","AMOUNT","POST DATE","DAYS","TAT","SL NO","OVERDUE","DAYS PASSED"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446421658","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446422810","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446423307","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446423426","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446423587","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446423921","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446424053","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446428778","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446429106","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446430458","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446825602","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446825707","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446826991","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446829508","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446830757","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446830958","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446831397","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446831495","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446832667","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446833831","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446834293","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446834440","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446834571","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446835306","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446835573","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446837953","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446838177","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446839070","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446839525","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446839643","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446842558","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446844012","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446844306","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446844387","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446844467","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446844962","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446846039","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446846236","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446847746","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446847816","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446848333","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446848785","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446849208","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446849607","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446849909","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318447050206","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446558750","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446559057","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446559382","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446560264","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446560626","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446562135","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446562272","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446562603","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446563160","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446565177","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446566054","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446566518","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446567922","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446571267","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446571651","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318447073672","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318447075730","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318447077385","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318447077474","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318447078028","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318447079091","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318447080156","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318447080301","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318447083854","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318447085808","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318447085937","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318447086849","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318447087789","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318447089669","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318447091962","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318447092714","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318447093256","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318447093331","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318447095226","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318447095917","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318447097817","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318447099422","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318447099991","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318447200982","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318447202681","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318447202964","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318447203268","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318447204321","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318447209769","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318447210508","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318447211427","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318447212220","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318447212920","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318447213234","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318447213378","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318447213496","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446803976","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446805076","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446805542","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446809282","-59","2025-03-18","0","0","6","0","1"
"12762","AGRI COMM BRANCH THONDI                 ","CHENNAI","2","22","TRICHY","3","2399869","TRICKLE FEED REJECTED DEBIT AC","SYS20250318446810380","-59","2025-03-18","0","0","6","0","1"
